Date,Subject,Snippet,Prediction,Confidence,Source
2025-09-01 06:23:55.081722,Historical Ingestion,Will be office around 4 pm. Now i am going hospital.,Ham,87.84008099059781,Dataset
2025-03-04 06:09:55.081722,Historical Ingestion,Even my brother is not like to speak with me. They treat me like aids patent.,Ham,96.36552584675653,Dataset
2024-10-12 16:34:55.081722,Historical Ingestion,Cause I'm not freaky lol,Ham,91.5447268286485,Dataset
2025-12-09 07:28:55.081722,Historical Ingestion,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about ,Ham,88.84517750130556,Dataset
2025-02-10 09:51:55.081722,Historical Ingestion,Ok i've sent u da latest version of da project.,Ham,92.59929567721645,Dataset
2025-08-26 07:22:55.081722,Historical Ingestion,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth",Ham,95.09383917474425,Dataset
2024-08-01 21:40:55.081722,Historical Ingestion,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?",Ham,98.587151038282,Dataset
2025-04-03 20:12:55.081722,Historical Ingestion,I pocked you up there before,Ham,86.64118433543636,Dataset
2025-08-06 08:06:55.081722,Historical Ingestion,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so ,Ham,85.82236859693674,Dataset
2024-10-27 18:54:55.081722,Historical Ingestion,Any way where are you and what doing.,Ham,94.4969143915124,Dataset
2026-01-26 23:37:55.081722,Historical Ingestion,"That's fine, I'll bitch at you about it later then",Ham,92.43657891230004,Dataset
2025-11-13 18:05:55.081722,Historical Ingestion,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,Ham,93.31074784808229,Dataset
2025-08-29 14:26:55.081722,Historical Ingestion,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,Ham,89.41351283355665,Dataset
2025-12-03 17:10:55.081722,Historical Ingestion,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on Ma",Ham,94.9314834303618,Dataset
2024-08-11 23:52:55.081722,Historical Ingestion,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Ide,Spam,96.19642937559352,Dataset
2025-07-12 00:34:55.081722,Historical Ingestion,I gotta collect da car at 6 lei.,Ham,86.33748045190997,Dataset
2024-09-06 01:40:55.081722,Historical Ingestion,Haf u eaten? Wat time u wan me 2 come?,Ham,89.10235484551414,Dataset
2025-07-22 20:00:55.081722,Historical Ingestion,"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",Ham,91.44943798699975,Dataset
2024-05-21 12:35:55.081722,Historical Ingestion,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,Ham,94.73490916478526,Dataset
2024-08-21 10:00:55.081722,Historical Ingestion,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur ,Spam,98.18844175979729,Dataset
2025-01-05 03:17:55.081722,Historical Ingestion,Raviyog Peripherals bhayandar east,Ham,89.20324338352746,Dataset
2025-12-26 09:37:55.081722,Historical Ingestion,Howz pain?hope u r fine..,Ham,88.35510770822536,Dataset
2026-01-20 23:58:55.081722,Historical Ingestion,Kinda. First one gets in at twelve! Aah. Speak tomo,Ham,93.14525742509862,Dataset
2025-05-24 17:50:55.081722,Historical Ingestion,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg ,Spam,99.36433971543713,Dataset
2025-10-14 20:51:55.081722,Historical Ingestion,I will vote for wherever my heart guides me,Ham,88.00312760339048,Dataset
2024-10-29 10:14:55.081722,Historical Ingestion,Anything lor is she coming?,Ham,93.9972279242053,Dataset
2025-06-16 07:55:55.081722,Historical Ingestion,how tall are you princess?,Ham,89.62033489816837,Dataset
2024-05-26 09:43:55.081722,Historical Ingestion,"Sorry, I'll call later",Ham,94.93277288417252,Dataset
2025-01-03 14:27:55.081722,Historical Ingestion,I'm in school now n i'll be in da lab doing some stuff give me a call when Ì_ r done.,Ham,86.81089310008903,Dataset
2025-04-30 14:08:55.081722,Historical Ingestion,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",Ham,85.31397840244695,Dataset
2024-07-11 13:40:55.081722,Historical Ingestion,Waiting for your call.,Ham,93.89449289914582,Dataset
2025-03-15 06:23:55.081722,Historical Ingestion,How much are we getting?,Ham,98.75400857568133,Dataset
2024-02-20 18:00:55.081722,Historical Ingestion,Well welp is sort of a semiobscure internet thing,Ham,94.31105674132743,Dataset
2025-03-29 13:27:55.081722,Historical Ingestion,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see,Ham,86.01563311348033,Dataset
2026-01-15 03:43:55.081722,Historical Ingestion,"Uncle G, just checking up on you. Do have a rewarding month",Ham,88.26633879300445,Dataset
2025-02-25 00:44:55.081722,Historical Ingestion,Whom you waited for yesterday,Ham,99.2021958624888,Dataset
2025-12-19 05:01:55.081722,Historical Ingestion,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop,Spam,98.3264052811706,Dataset
2025-03-17 09:54:55.081722,Historical Ingestion,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://w,Spam,96.8634981999845,Dataset
2025-10-17 00:44:55.081722,Historical Ingestion,Still in the area of the restaurant. Ill try to come back soon,Ham,97.31230181532923,Dataset
2024-09-08 08:48:55.081722,Historical Ingestion,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our cust,Spam,97.65187324503238,Dataset
2024-03-29 23:58:55.081722,Historical Ingestion,Did either of you have any idea's? Do you know of anyplaces doing something?,Ham,88.05871967872841,Dataset
2025-05-07 01:38:55.081722,Historical Ingestion,Customer place i will call you.,Ham,87.73777219539474,Dataset
2025-07-23 18:38:55.081722,Historical Ingestion,how are you? I miss you!,Ham,96.2727339996035,Dataset
2025-05-29 04:35:55.081722,Historical Ingestion,"Goodmorning,my grandfather expired..so am on leave today.",Ham,87.66095736861523,Dataset
2025-07-13 09:03:55.081722,Historical Ingestion,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,Ham,90.29505551115663,Dataset
2024-08-26 03:53:55.081722,Historical Ingestion,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . ",Ham,98.3821973061254,Dataset
2024-10-09 18:50:55.081722,Historical Ingestion,Get ready to put on your excellent sub face :),Ham,99.21474539550393,Dataset
2025-08-06 18:43:55.081722,Historical Ingestion,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for ,Ham,85.63710069783323,Dataset
2024-11-04 04:28:55.081722,Historical Ingestion,Both :) i shoot big loads so get ready!,Ham,96.89434833249427,Dataset
2024-07-21 10:41:55.081722,Historical Ingestion,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to ",Spam,95.80550989019896,Dataset
2024-10-28 20:28:55.081722,Historical Ingestion,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",Ham,87.6156361737519,Dataset
2025-09-26 01:40:55.081722,Historical Ingestion,Ard 530 like dat lor. We juz meet in mrt station then Ì_ dun haf to come out.,Ham,90.54048125635258,Dataset
2025-01-24 12:40:55.081722,Historical Ingestion,Yeah right! I'll bring my tape measure fri!,Ham,88.737604240145,Dataset
2025-10-13 05:39:55.081722,Historical Ingestion,"\Are you comingdown later?\""""",Ham,85.83557348495174,Dataset
2024-09-08 17:25:55.081722,Historical Ingestion,How much u trying to get?,Ham,91.23710698436857,Dataset
2026-01-07 04:07:55.081722,Historical Ingestion,Pls dont forget to study,Ham,90.5212213728994,Dataset
2025-02-03 12:18:55.081722,Historical Ingestion,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the,Ham,96.34850013019926,Dataset
2024-02-06 13:48:55.081722,Historical Ingestion,You bad girl. I can still remember them,Ham,90.80488871368156,Dataset
2025-08-07 05:29:55.081722,Historical Ingestion,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to,Spam,94.6254726982508,Dataset
2024-03-24 17:58:55.081722,Historical Ingestion,Maybe i could get book out tomo then return it immediately ..? Or something.,Ham,88.07562725956359,Dataset
2025-04-10 12:16:55.081722,Historical Ingestion,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from la,Spam,99.0430529735069,Dataset
2025-05-10 19:26:55.081722,Historical Ingestion,"Sorry, I can't help you on this.",Ham,94.7546369237282,Dataset
2025-08-31 02:38:55.081722,Historical Ingestion,\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DI,Ham,92.48329344179471,Dataset
2024-09-24 04:30:55.081722,Historical Ingestion,"Its ok chikku, and its my 1 of favourite song..:-)",Ham,91.2160999037574,Dataset
2025-03-18 02:07:55.081722,Historical Ingestion,Thank You meet you monday,Ham,91.8568938516218,Dataset
2024-01-30 17:50:55.081722,Historical Ingestion,Wat time Ì_ wan today?,Ham,88.16092516133197,Dataset
2026-01-22 23:44:55.081722,Historical Ingestion,"Hiya, probably coming home * weekend after next",Ham,85.90527670180613,Dataset
2025-08-10 23:51:55.081722,Historical Ingestion,"I know where the  &lt;#&gt;  is, I'll be there around 5",Ham,86.68489496917114,Dataset
2025-04-18 03:11:55.081722,Historical Ingestion,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at s",Ham,89.79578745214177,Dataset
2024-02-21 08:02:55.081722,Historical Ingestion,I can ask around but there's not a lot in terms of mids up here,Ham,92.41901315117326,Dataset
2024-11-04 03:32:55.081722,Historical Ingestion,"(No promises on when though, haven't even gotten dinner yet)",Ham,93.55928477711085,Dataset
2025-01-01 18:32:55.081722,Historical Ingestion,Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finis,Ham,91.40962299515569,Dataset
2024-11-03 13:42:55.081722,Historical Ingestion,Bbq this sat at mine from 6ish. Ur welcome 2 come,Ham,93.1905120422622,Dataset
2024-09-02 17:05:55.081722,Historical Ingestion,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with ",Ham,87.7770671238177,Dataset
2025-02-09 14:01:55.081722,Historical Ingestion,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;",Ham,97.71427891405344,Dataset
2025-02-27 07:54:55.081722,Historical Ingestion,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",Ham,94.26074199643688,Dataset
2025-02-22 21:41:55.081722,Historical Ingestion,"Sorry, I'll call later",Ham,94.8087101434482,Dataset
2025-02-01 16:52:55.081722,Historical Ingestion,Sorry da..today i wont come to play..i have driving clas..,Ham,85.28354789454626,Dataset
2025-05-22 04:34:55.081722,Historical Ingestion,Nah im goin 2 the wrks with j wot bout u?,Ham,98.35166587775068,Dataset
2025-06-02 13:43:55.081722,Historical Ingestion,Ok... U enjoy ur shows...,Ham,93.3403619367275,Dataset
2025-02-18 20:42:55.081722,Historical Ingestion,You can jot down things you want to remember later.,Ham,87.54839970389894,Dataset
2024-08-25 05:35:55.081722,Historical Ingestion,So u workin overtime nigpun?,Ham,90.84742287240654,Dataset
2025-10-22 18:30:55.081722,Historical Ingestion,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my sl",Ham,91.79328453450212,Dataset
2025-06-09 19:02:55.081722,Historical Ingestion,"Didn't try, g and I decided not to head out",Ham,92.64902570742112,Dataset
2025-04-21 18:57:55.081722,Historical Ingestion,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got a",Ham,95.1217124550144,Dataset
2025-01-12 15:37:55.081722,Historical Ingestion,See? I thought it all through,Ham,93.59260032491036,Dataset
2024-03-13 11:47:55.081722,Historical Ingestion,U ned to convince him tht its not possible witot hurting his feeling its the main,Ham,96.7160628276379,Dataset
2024-05-12 12:42:55.081722,Historical Ingestion,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months?,Spam,98.90423977714867,Dataset
2025-12-08 02:54:55.081722,Historical Ingestion, and  picking them up from various points,Ham,91.45275898799656,Dataset
2024-06-05 23:45:55.081722,Historical Ingestion,Send his number and give reply tomorrow morning for why you said that to him like that ok,Ham,93.89472810143248,Dataset
2024-09-21 02:16:55.081722,Historical Ingestion,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u ,Ham,91.72654169695736,Dataset
2025-10-23 14:59:55.081722,Historical Ingestion,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who want",Ham,90.43802843634558,Dataset
2024-12-24 18:45:55.081722,Historical Ingestion,What time should I tell my friend to be around?,Ham,90.69897245563456,Dataset
2026-01-22 07:37:55.081722,Historical Ingestion,\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want,Ham,87.39629753384384,Dataset
2025-07-13 07:12:55.081722,Historical Ingestion,"Sorry,  in meeting I'll call you later",Ham,85.67722971027892,Dataset
2024-09-07 02:58:55.081722,Historical Ingestion,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matu,Ham,85.57252787144168,Dataset
2025-02-06 21:56:55.081722,Historical Ingestion,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll matc",Ham,89.07370867368358,Dataset
2025-01-30 12:10:55.081722,Historical Ingestion,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg.,Spam,99.26735488693114,Dataset
2025-07-20 14:42:55.081722,Historical Ingestion,Thanks for loving me so. You rock,Ham,96.35569327894156,Dataset
2026-01-16 18:25:55.081722,Historical Ingestion,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest.,Ham,99.48608160771684,Dataset
2024-04-18 21:19:55.081722,Historical Ingestion,R Ì_ comin back for dinner?,Ham,91.8069824292576,Dataset
2025-04-16 13:07:55.081722,Historical Ingestion,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ,Ham,88.87012842355668,Dataset
2025-08-01 11:59:55.081722,Historical Ingestion,Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do ,Ham,91.8566370296194,Dataset
2025-10-19 09:59:55.081722,Historical Ingestion,I want to be there so i can kiss you and feel you next to me,Ham,93.51534571798476,Dataset
2025-01-01 11:05:55.081722,Historical Ingestion,i can call in  &lt;#&gt;  min if thats ok,Ham,90.0923076218721,Dataset
2026-01-26 19:34:55.081722,Historical Ingestion,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when,Ham,94.28699672147432,Dataset
2024-10-26 18:36:55.081722,Historical Ingestion,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2,Spam,95.86407768404123,Dataset
2025-01-28 23:14:55.081722,Historical Ingestion,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply,Ham,96.4951587975033,Dataset
2025-06-19 06:28:55.081722,Historical Ingestion,"Nah, Wednesday. When should I bring the mini cheetos bag over?",Ham,91.07455153277212,Dataset
2024-04-08 05:27:55.081722,Historical Ingestion,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually g,Ham,88.3607566788993,Dataset
2024-11-22 20:19:55.081722,Historical Ingestion,I‰Û÷ll have a look at the frying pan in case it‰Û÷s cheap or a book perhaps. No that‰Û÷s silly a fry,Ham,93.43580068175692,Dataset
2025-12-01 02:40:55.081722,Historical Ingestion,Yun buying... But school got offer 2000 plus only...,Ham,88.29047879433882,Dataset
